,dt,lat_gps,lng_gps,speed_gps,lat_fit,lng_fit,speed_fit,estimated accuracy,kalman gain
948,1.0,,,0.5206658917691033,,,,0.5093967555953753,0.9395240938836597
949,1.0,,,0.08809038120118387,,,,0.015493169375184686,0.9982821239497323
950,1.0,,,0.43115119227218773,,,,0.35533307890415217,0.9557547399639279
951,1.0,,,0.3364819831743361,,,,0.2207029134992953,0.974662912169874
952,1.0,,,0.9773457675552908,,,,1.5578467512223306,0.8154517407231165
953,1.0,,,1.1872266541723928,,,,2.248723044544705,0.7976983582670621
954,1.0,,,0.505468307043535,,,,0.4909235054395609,0.9607180937657215
955,1.0,,,1.0153066222922615,,,,1.6768016637576961,0.81331215486896
956,1.0,,,1.9899633579685516,,,,4.6654444286590255,0.5890780843688321
957,1.0,,,1.3545111402125019,,,,3.0282429101636623,0.8252690363953853
958,1.0,,,1.3670593732062815,,,,2.9525912067366065,0.7899481246965145
959,1.0,,,0.6516997635861833,,,,0.8005236185565134,0.9424298369663343
960,1.0,,,0.41328826710328526,,,,0.3298770447544759,0.9656415559045132
961,1.0,,,0.5960751133113262,,,,0.6567211742669923,0.9241639927093782
962,1.0,,,1.1551919459830053,,,,2.0744619390501713,0.7772615257153861
963,1.0,,,1.153963380558472,,,,2.184402573043167,0.820197854973742
964,1.0,,,1.28544873907585,,,,2.6079518007307874,0.78915087027982
965,1.0,,,0.9646067121835081,,,,1.6312375554680834,0.8765701079048669
966,1.0,,,1.314981951153655,,,,2.6458859566888604,0.7650706500456872
967,1.0,,,0.8486217068053125,,,,1.2995015428658387,0.9022326329901934
968,1.0,,,1.3567288006253078,,,,2.732372109025989,0.742204801062442
969,1.0,,,1.5863176332352964,,,,3.663482845496034,0.7279203536161899
970,1.0,,,1.3609477174479754,,,,2.9833216665719524,0.8053547109898403
971,1.0,,,1.9240212862135957,,,,4.838714101774304,0.6535521108145099
972,1.0,,,1.25855292504629,,,,2.6864767066542443,0.8480278536153265
973,1.0,,,1.4989019924318825,,,,3.3633149011476684,0.7484987199760551
974,1.0,,,1.653015622429939,,,,3.9858192386028,0.7293461374318272
975,1.0,,,1.0969457179023774,,,,2.09144445751732,0.8690526046840975
976,1.0,,,1.244512700412462,,,,2.4696819152334504,0.7972827354449838
977,1.0,,,1.2403041508183272,,,,2.485668940236697,0.807898674710424
978,1.0,,,0.6580474349209025,,,,0.8118484472663581,0.9374121270490928
979,1.0,,,0.5700926100724207,,,,0.6088853627030291,0.9367306172071005
980,1.0,,,1.4838983713034972,,,,2.98011865888737,0.6766985480910743
981,1.0,,,1.1333590438639036,,,,2.1697258726878257,0.8445781526990775
982,1.0,,,0.8687574071460058,,,,1.3449516167508702,0.8910039404907186
983,1.0,,,1.8244454490908748,,,,4.102404800085559,0.6162355532621865
984,1.0,,,0.2063096624508311,,,,0.08468249824616189,0.9947742367645426
985,1.0,,,1.2877225058546633,,,,2.358852198514009,0.7112563584162505
986,1.0,,,0.31637139429098254,,,,0.19707960696426946,0.9845035235281672
987,1.0,,,0.7864011230241669,,,,1.0780117485891836,0.8715759707296921
988,1.0,,,0.3779876329516324,,,,0.27792949287424307,0.9726340242368029
989,1.0,,,0.6068869528772204,,,,0.6782307281877189,0.9207290899350434
990,1.0,,,0.9777907955806281,,,,1.5876805545964037,0.8303118586017829
991,1.0,,,0.662380903315356,,,,0.813611589198953,0.9271959463994699
992,1.0,,,1.6609077073060314,,,,3.507264126086299,0.6356930694246196
993,1.0,,,0.5934843798818107,,,,0.6728775389923536,0.9551849030691332
994,1.0,,,0.7502194387760617,,,,1.004652126036582,0.8925017703060519
995,1.0,,,0.4856044340309383,,,,0.45040111108475955,0.9550017563916622
996,1.0,,,0.43296772894571495,,,,0.3597678648600132,0.9595802877223889
997,1.0,,,1.1027482589654465,,,,1.901679190680472,0.7819059122381127
998,1.0,,,0.7077509948853535,,,,0.9234445741370929,0.9217642518085926
999,1.0,,,1.9988617142513734,,,,4.411168097013939,0.5520241945866667
1000,1.0,,,1.298036926971496,,,,2.8074248382508413,0.8331132604966301
1001,1.0,,,1.7488262592318204,,,,4.220589139846943,0.690001047376131
1002,1.0,,,0.36683727075124156,,,,0.2648043660152182,0.9838938328196178
1003,1.0,,,2.28555230694402,,,,4.695819762918317,0.44946832727689506
1004,1.0,,,0.6682008576608722,,,,0.849373167838946,0.9511619840914287
1005,1.0,,,0.35915896206324754,,,,0.2513054987636869,0.9740888677705455
1006,1.0,,,2.4176206612681965,,,,4.922331861396724,0.4210799643982093
1007,1.0,,,2.4728679945924457,,,,7.2566679790627875,0.593342408027916
1008,1.0,,,2.3846998573101046,,,,7.556229958907601,0.6643664904676028
1009,1.0,,,1.8255859766071565,,,,5.173511213196068,0.776159213186637
1010,1.0,,,1.7431827969802405,,,,4.565177162601554,0.7511761278476141
1011,1.0,,,1.2893334394693532,,,,2.784356838366887,0.8374606394293672
1012,1.0,,,1.2402529099780815,,,,2.5078467508478415,0.8151743186129694
1013,1.0,,,2.2122688856051553,,,,5.5867964247332855,0.5707645985974209
1014,1.0,,,1.1538774728811387,,,,2.338140828502679,0.8780541108356889
1015,1.0,,,0.8251559202072051,,,,1.2296662324594063,0.9029947215018018
1016,1.0,,,0.5398484993014038,,,,0.5521053355961759,0.9472140944512503
1017,1.0,,,0.4540034048608701,,,,0.39438064812067,0.9566815111859643
1018,1.0,,,0.6601776168097943,,,,0.7930175268923628,0.9097691358130855
1019,1.0,,,1.1238266313479157,,,,1.9991782155430764,0.7914488936952335
1020,1.0,,,0.8985382395259043,,,,1.4232064418834556,0.8813832169382703
1021,1.0,,,1.1117799217037152,,,,2.0132501795378706,0.814385622130339
1022,1.0,,,1.1763175862397097,,,,2.249750725762246,0.8129338827928873
1023,1.0,,,1.3719009917961533,,,,2.8929982774982363,0.7685509067127317
1024,1.0,,,1.0581696657385835,,,,1.9264987983473554,0.8602568344869395
1025,1.0,,,1.0743355052145853,,,,1.9321112574182284,0.8369938708199004
1026,1.0,,,1.5062214383095271,,,,3.28216156948905,0.7233563711920744
1027,1.0,,,0.7191070654578906,,,,0.9656574563796769,0.933697059096738
1028,1.0,,,0.9641383836328319,,,,1.5659772980791518,0.8423192385061472
1029,1.0,,,1.2060051696200782,,,,2.306249628991254,0.7928261736005325
1030,1.0,,,0.3191762240929825,,,,0.20050784698803586,0.9841024492539705
1031,1.0,,,1.4784324213948765,,,,2.8753284235770096,0.6577403818399296
1032,1.0,,,0.40004459990490426,,,,0.3127905979407293,0.9772526795325077
1033,1.0,,,0.7003746276359557,,,,0.8808624333296411,0.8978779037231445
1034,1.0,,,1.055778991184709,,,,1.8148673603703744,0.8140833320790499
1035,1.0,,,0.3831919640740055,,,,0.28643905051810103,0.9753701131284398
1036,1.0,,,0.7920808215933166,,,,1.0945747403976507,0.8723212056094266
1037,1.0,,,0.19647109017494727,,,,0.07662123006980671,0.9924801152231377
1038,1.0,,,0.4449997546200983,,,,0.37770239996158267,0.9536745777145557
1039,1.0,,,0.4727809474893671,,,,0.42532681696301633,0.9514212276094021
1040,1.0,,,1.5297276833571283,,,,3.0613326901789026,0.6541122478859298
1041,1.0,,,1.546970845537481,,,,3.5747410656986025,0.7468791499747314
1042,1.0,,,0.8299919654108959,,,,1.262917029832487,0.9166362903445326
1043,1.0,,,1.8578238026494591,,,,4.168950732468918,0.6039315546076914
1044,1.0,,,0.6241990425586779,,,,0.7437740108081259,0.9544755480130473
1045,1.0,,,1.29138964597391,,,,2.467809131062455,0.7398896821981986
1046,1.0,,,1.8472494037240201,,,,4.467609283999705,0.6546273093818231
1047,1.0,,,1.5084345281598202,,,,3.5868961798357475,0.788199002839355
1048,1.0,,,1.6874373943867187,,,,4.140801800451142,0.7271083126551503
1049,1.0,,,1.763531601345984,,,,4.500683864892137,0.7235724456132367
1050,1.0,,,1.3295831362856032,,,,2.92690683938303,0.8278428602979128
1051,1.0,,,1.5334169941687121,,,,3.51093402553568,0.7465727411278138
1052,1.0,,,1.35143513654002,,,,2.938275630294881,0.804400117195456
1053,1.0,,,1.2167396252705749,,,,2.4402269426531533,0.8241474486831938
1054,1.0,,,1.3676154408914925,,,,2.8988572788031464,0.7749413720497778
1055,1.0,,,1.0033028712858143,,,,1.7568850835693546,0.8726683990863666
1056,1.0,,,0.9384919122793371,,,,1.527791661010201,0.8673074380648443
1057,1.0,,,1.2349270636821381,,,,2.3905644778987805,0.7837685802487439
1058,1.0,,,0.8562270085940459,,,,1.3153523385906638,0.8970863729534615
1059,1.0,,,0.7564694344544962,,,,1.0332529376782493,0.9028048498143201
1060,1.0,,,0.5019089871644307,,,,0.47981088783044623,0.9523359054500672
1061,1.0,,,0.8442913373049472,,,,1.2299465347555443,0.8627233865946513
1062,1.0,,,0.9438607576466046,,,,1.522416634882306,0.8544519886804669
1063,1.0,,,1.15514606603535,,,,2.149378076181038,0.8053951541246901
1064,1.0,,,1.1608461937808765,,,,2.2106826641276927,0.8202515248907416
1065,1.0,,,1.294108042573759,,,,2.6380727827153967,0.787618131099126
1066,1.0,,,1.317257387897862,,,,2.751184791487041,0.7927723240207054
1067,1.0,,,1.0800967773688446,,,,1.9894413582652422,0.8526598352948476
1068,1.0,,,0.839717235738115,,,,1.2617113057422868,0.8946720378185885
1069,1.0,,,1.0393070964872546,,,,1.792369001431727,0.8296781315733103
1070,1.0,,,0.5492750099622574,,,,0.5735328712108996,0.9504923744439333
1071,1.0,,,0.3891745880883607,,,,0.29320399291691823,0.9679455684288885
